species	ERR2213660	ERR2213661	ERR2213662	ERR2213663	ERR2213664	ERR2213665	ERR2213666	ERR2213667	ERR2213668	ERR2213669	ERR2213670	ERR2213671	ERR2213672	ERR2213673	ERR2213674	ERR2213675	ERR2213676	ERR2213677	ERR2213678	ERR2213679	ERR2213680	ERR2213681	ERR2213682	ERR2213683	ERR2213684	ERR2213685	ERR2213686	ERR2213687	ERR2213688	ERR2213689	ERR2213690	ERR2213691	ERR2213692	ERR2213693	ERR2213694	ERR2213695	ERR2213696	ERR2213697	ERR2213698	ERR2213699	ERR2213700	ERR2213701	ERR2213702	ERR2213703	ERR2213704	ERR2213705	ERR2213706	ERR2213707	ERR2213708	ERR2213709	ERR2213710	ERR2213711	ERR2213712	ERR2213713	ERR2213714	ERR2213715	ERR2213716	ERR2213717	ERR2213718	ERR2213719	ERR2213720	ERR2213721	ERR2213722	ERR2213723	ERR2213724	ERR2213725	ERR2213726	ERR2213727	ERR2213728	ERR2213729	ERR2213730	ERR2213731	ERR2213732	ERR2213733	ERR2213734	ERR2213735	ERR2213736	ERR2213737	ERR2213738	ERR2213739	ERR2213740	ERR2213741	ERR2213742	ERR2213743	ERR2235210	ERR2235211	ERR2235212	ERR2235213	ERR2235214	ERR2235215	ERR2235216	ERR2235217	ERR2235218	ERR2235219	ERR2235220	ERR2235221	ERR2235222	ERR2235223	ERR2235224	ERR2235225	ERR2235226	ERR2235227	ERR2235228	ERR2235229	ERR2235230	ERR2235231	ERR2235232	ERR2235233	ERR2235234	ERR2235235	ERR2235236	ERR2235237	ERR2235238	ERR2235239	ERR2235240	ERR2235241	ERR2235242	ERR2235243	ERR2235244	ERR2235245	ERR2235246	ERR2235247	ERR2235248	ERR2235249	ERR2235250	ERR2235251	ERR2235252	ERR2235253	ERR2235254	ERR2235255	ERR2235256	ERR2235257	ERR2235258	ERR2235259	ERR2235260	ERR2235261	ERR2235262	ERR2235263	ERR2235264	ERR2235265	ERR2235266	ERR2235267	ERR2235268	ERR2235269	ERR2235270	ERR2235271	ERR2235272	ERR2235273	ERR2235274	ERR2235275	ERR2235276	ERR2235277	ERR2235278	ERR2235279	ERR2235280	ERR2235281	ERR2235282	ERR2235283	ERR2235284	ERR2235285	ERR2235286	ERR2235287	ERR2235288	ERR2235289	ERR2235290	ERR2235291	ERR2235292	ERR2235293	ERR2235294	ERR2235295	ERR2235296	ERR2235297	ERR2235298	ERR2235299	ERR2235300	ERR2235301	ERR2235302	ERR2235303	ERR2235304	ERR2235305	ERR2235306	ERR2235307	ERR2235308	ERR2235309	ERR2235310	ERR2235311	ERR2235312	ERR2235313	ERR2235314	ERR2235315	ERR2235316	ERR2235317	ERR2235318	ERR2235319	ERR2235320	ERR2235321	ERR2235322	ERR2235323	ERR2235324	ERR2235325	ERR2235326	ERR2235327	ERR2235328	ERR2235329	ERR2235330	ERR2235331	ERR2235332	ERR2235333	ERR2235334	ERR2235335	ERR2235336	ERR2235337	ERR2235338	ERR2235339	ERR2235340	ERR2235341	ERR2235342	ERR2235343	ERR2235344
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	9.7923	8.52628	18.50105	0	0.48645	0	0	0.02151	0	5.83432	0.04692	3.94896	0.15692	0	0.92176	9.30285	4.50892	0	0	0.32511	1.99767	1.60703	0	0	0.00409	0.05243	0.07362	0.02331	1.95693	4.81065	6.46523	0	0	0	3.3525	2.17698	2.82022	3.66498	3.32871	1.13833	5.70903	0	0	0	0.28109	0.37227	8.15395	0.21598	0.61156	0.51347	0.95625	0	0	3.40753	0	0	12.45441	4.17827	3.05444	4.72002	6.4812	0	0.0278	4.32901	0	8.38469	0	0.17546	0	0	0	4.08014	0.7238	0.12106	0	1.7115	0	1.62932	1.52751	4.07917	0.49175	0	0	0	13.38176	0	0	0.01619	2.15562	0	1.02226	0	0	5.60611	0	0.18529	1.5399	0.00338	0.21948	0	0.221	4.21098	3.2057	0	0	0.15691	0	0	0	0.10545	0.02294	0.79931	0.69471	7.95705	1.52956	0.0522	0	0	0	0.18016	2.56284	0.74825	2.96883	1.04967	1.79986	0.31749	0.48051	1.61507	3.72221	12.97315	3.11384	3.64358	5.40917	2.83417	1.74493	0.98223	1.62023	0	0	0.38916	0.64626	2.84155	2.33357	4.97756	6.04992	0.24879	0.15142	0.02865	1.33119	1.2839	5.0278	6.10251	13.89106	10.08215	0	0	5.4266	10.39284	0.84119	2.00396	2.27838	0	1.52517	0.00392	2.23756	4.69445	0.9983	0	0	2.39228	3.61858	1.59393	0.76068	2.49706	0	0.61163	1.19918	1.33154	1.50208	0.82286	3.58291	3.13957	3.10376	0	0	0.58205	0.44658	0.96904	0	0.53342	0	0	3.11187	0.07206	0.05582	3.3794	4.02844	0.05479	0.00144	2.0719	4.91867	5.13158	10.20042	0.05654	0.72031	4.24293	0	0	5.06587	1.95107	2.551	3.91371	0.03151	0.00883	0.6929	6.66301	10.24755	8.49718	5.23136
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	0.4289	0.10466	0.19416	0	0.01928	0	0.04614	0.03483	0.08339	0.31214	0.09835	0.09359	0.0385	0	0.33747	0	0.34002	0	0	0.16581	0.0545	0.11477	0	0	0	0.37984	0.26095	0.40832	0.08681	0.0261	0.03653	0	0	0	0.07734	0.13214	0.21248	0.4207	0.88954	0	0.07721	0	0	0	0	0.04276	0	0.01035	0.09242	0.05448	0.04607	0.44991	0	0.14946	0	0.05383	0.37864	0.02105	0.05135	0.13873	0	0	0.04227	0.10986	0	0.02968	0.12009	0.04205	0.0152	0	0	0.0199	0.01849	0.1308	0	0.11867	0	0.06447	0.11326	0.08167	0.00511	0.04527	0.02709	0.02483	0.0149	0	0	0.40062	0	0	0.00149	0.2767	0	0.1473	0	2.81335	0.02148	0.65922	0.04111	0	0	0.58187	0.09236	0.0086	0	0.07663	0	0.09157	0	0.01756	0.25258	0	0.02808	0.21694	0	0.11342	0	0	0	0.00513	0.08119	0.02414	0.01764	0.02304	0.01561	0	0	0.02185	0.0549	0.01818	0.03452	0.24777	0.16934	0.50226	0.00431	0	0.01321	0.27365	0.40781	0.19285	0.22268	0.20782	0.08758	0.05657	0.33724	0.11917	0.05108	0.1449	0.5375	0.02767	0.01545	0.0338	0.11872	0.33504	0	0.01575	0.08049	0.05565	0.06688	0.15595	0.04262	0.15962	0.09131	0.07824	0.23339	0.19029	0.37127	0.17798	0.19835	0.15501	0.39637	0.00552	0.00302	0.01154	0.10928	0.27466	1.11734	0.43799	0.12926	0.13164	0.04515	0.12797	0.02394	0.1549	0.04413	0.03593	0.02496	0.1027	0	0	0	0.07855	0.40731	0.12892	0.08048	0.03246	0.15389	0.09264	0	0.07923	0.10166	0.04173	0.0547	0.26274	0.33227	0	0.0323	0.00435	0.01359	0.18535	0.01182	0.57112	0.17008	0.05234	0.23192	0.08941	0.2353	0.02127	0.15661
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum	0	0	0	0	0	0	0	0	0	0	0	0.0024	0	0.00164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209	0.01718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0264	0	0	0	0	0	0	0.01014	0	0	0	0	0	0	0.00333	0	0	0	0.08087	0	0.04941	0	0	0	0	0	0	0.00048	0	0	0	0	0	0	0	0	0	0	0.00765	0	0	0	0	0	0	0.07416	0.02905	0	0	0	0.03008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	0.19426	0.06646	0.04809	0	0	0	0	0	0	0.04394	0.06622	0.00853	0	0.06376	0	0	0	0	0	0	0	0.63014	0	0	0	0.08732	0.24455	0.09199	0	0	0.00276	0	0	0	0.03074	0.00864	0	0.01845	0.07253	0	0.0136	0	0	0	0	0	0	1.22455	0.84865	0.53948	0.10925	0.23972	0	0.11174	0	0	0.03792	0.25738	0.0788	0.35262	0	0	0.64137	0	0	0.05282	0	0	0	0	0	0.34161	0	0.41727	0.00872	0	0	0.05127	0.05108	0.16356	0.30892	0	0	0	0	0	0	0	0	0	0	0.03494	0	0.34946	0	0	0.32563	0	0	0	0.10129	0	0	0.11053	0	0	0	0.10322	0	0	0	0	0	0.16046	0.02305	0.03885	0	0	0	0	0.11641	0.08134	0.17631	1.11512	0.15322	0	0.00126	0.01397	0.0181	0	0.05326	0.04889	0.0491	0.02056	0	0.00097	0.02045	0.01203	0.04745	0	0.00841	0.00453	0	0	0	0.05806	0.01026	0.05739	0.07042	0	0	0.02177	0.11601	0	0	0	0.23258	0.53543	0.08271	0.10478	0.05528	0	0.05198	0.02352	0.1924	0.15488	0.12284	0	0	0.04411	0	0.10225	0.15561	0.05375	0.01673	0.02894	0.01276	0.01204	0.04702	0.067	0	0.00205	0	0	0	0.01052	0.01957	0.01663	0	0.0543	2.31209	0.02257	0	0.09156	0.04381	0.06384	0.85462	0.02743	0	0	0	0.04033	0.13034	0.05207	0.02211	0	0.11897	0.05393	0	0.0732	0.55354	0.87427	0.04683	0.1715	0.18602	0.05098	0	0	0.15214
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	5.56363	1.15795	0.16226	0	0.98669	0	0	0.18173	0	5.06445	0.04472	0.90086	0.37922	0	0	0.00182	8.99804	0.03177	0	5.24513	0.67	0.42233	0	0	0	7.71828	11.40305	8.02629	2.496	0.24143	4.67415	0	0	0	1.32785	1.31196	2.39296	3.01778	0.07604	0	27.50824	0	0	0	0.14404	0	2.09057	0.9946	1.26565	1.03352	0.88035	7.77867	0	3.20464	0	0.49238	0.02208	8.02072	11.95225	18.31048	0	0	0.22832	0	0	0.14392	2.16848	1.15462	1.60919	0.29598	1.08328	15.91334	0	0.02384	0	1.76812	0	1.81607	1.69224	0.63189	0.57839	0	0	0	0.40771	0	0	0	2.62942	0	0	7.2503	0	2.79245	0	6.44856	0.0789	16.91842	3.65783	0	0.63302	1.42469	1.00652	3.53535	0	0.14116	0	0	0	0.013	0.91623	1.16095	4.05514	0.93587	0	1.3976	0	0.99492	0.0309	0	10.34117	9.21856	2.5489	12.991	6.60276	0.32367	0.08988	1.01294	8.73033	0	5.18097	18.27314	9.00549	0	1.5737	0.53355	0.10312	0	0	1.82709	2.33513	3.3722	6.63067	3.25385	0.51773	0.07628	0.10485	0.02344	1.04094	0.01819	1.87744	0	0	0.0026	13.17332	14.92824	2.17476	14.81622	0.24815	0.54413	0.09971	8.81504	8.09645	10.10956	10.45333	8.824	14.88461	8.94458	0.21154	8.21726	29.45414	0.73272	0.18195	1.3135	0	25.4671	0.20678	0.89879	13.88283	8.04672	2.50085	5.59354	1.71025	1.80906	0.09904	1.00462	1.19401	9.21925	0	0.04169	4.69883	1.74047	0	3.54283	7.13464	1.3697	5.95305	0.11234	0.00288	5.09302	0.26081	0.66602	0.71421	5.17702	8.22674	0	10.89095	0	4.74063	1.24302	1.24425	0.07415	0.46669	0.6921	3.94594	9.96457	5.49608	0.23028	0.53338
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_saphenum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01469	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum	0	0.02132	0.01273	0	0.152	0	0	0.00429	0.01347	0.02762	0	5.68006	0.10077	0	6.48915	0.75485	0.20185	0	0	0	1.02705	14.67147	0	0	3.11654	0.00898	0.00222	0.04032	2.30854	4.64542	4.81597	4.95525	0.80729	1.37236	2.23711	10.78285	0	0.10444	0.01063	0	0.05091	0	0	0	0.01074	0.06456	0	1.86974	0.35789	5.08473	0.57498	0.58997	0	0.06114	0	0	1.77697	5.19391	0.32305	0	0.17447	0	0.00545	0	0	0	0	0.18468	3.17719	0.61787	0.01367	0	0	0.65067	0	1.2038	0	0	0	0	0.0386	0	0	0	7.72367	0	0	0	0	0	0	0.22242	0	0.9786	11.0322	0.38134	0	0	3.36994	0	11.56857	0.16317	4.0858	0	0	0.00956	0	0	0	0.44519	13.92128	0.36444	0.32454	0.87897	0.47691	0.06035	0	0.03545	0	0.07106	0	2.66916	0.30159	1.36661	7.69772	1.8551	0.9103	0.10508	0.00031	0	2.08129	0.25027	0.01932	2.79146	2.23188	1.07172	0.92111	0	0.90604	0	0.01144	0	0.17883	0.23827	0.01548	0.42418	0.2752	0.54413	0.07723	0.08269	0	5.35761	3.29615	15.47568	0	0	0	0	0.01317	0.12242	0.94708	0	0.16199	1.53509	3.39532	3.68899	4.94751	0	0	0	19.13692	1.00529	0.05475	0.28683	0	0	0.0249	0.40904	0	0	0.312	0.31709	0.31662	0.51523	0.01126	0.71343	0.16964	0	0	0.01005	0	0	0.0165	0	0.04784	20.01722	0.0013	0.01898	0	0	13.94188	0.15825	11.80487	0.16181	7.90267	0	0	0	0.07634	0	0.66034	0	6.1922	0	0	0	0.87097	0.20969	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31	0	0	0	0	0	0	0	0	0.00799	0	0	0	0	0	0	0.00475	0.00257	0	0	0	0	0	0	0	0	0.00826	0	0	0	0	0	0	0	0	0	0	0	0.0047	0.13758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81436	0	0	0	0	0	0	0	0	0.05191	0	0	0	0	0	0	0	0.03547	0	0	0	0	0	0	0	0	0	0.00755	0.00333	0.00111	0	0	0.18501	0.01623	0	0	0	0	0.02662	0	0	2.05382	0.01305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6866	0	0.0023	0	0	0	0	0	0	0	0	0	0	0.00102	0	0	0	0	0.06814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01985	0.10198	0.01515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044	0.00306	0	0	0	0.02232	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0	0	0	0	0.13938	0	0	0.01586	0.33555	0.31204	0.54111	0.41279	0.06309	0	0.00231	0	0	1.14158	0.2262	0	0.26781	0.00998	0	0	0	0.52161	0.23147	0.55068	0.00106	0	0	0	0	0	0.12435	0.12668	0.0751	0.10463	0.00101	0	0.28353	0	0	0	0.34759	0.24109	0	0.05451	0.00801	0.02035	0.07091	0	0	0.24925	0	0	0	0.03873	0	0.10208	0	0	0.18021	0.19156	0	0.02461	0	0.00057	0	0	0	0.1796	0	0	0	0	0	0.10303	0.01457	0.0649	0.15258	0.04	0.30124	0.01019	0	0	0	0	0.08603	0	0	0	0	0.20392	0	0	0.00447	0	0.01319	0	0.22399	0.24242	0	0	0	0.12671	0	0	0	0	0	0	0.10288	0.47593	0.03535	0.44932	0	0	0	0	0	0	0.3573	0.28863	0.20861	0.01059	0	0.01378	0.02057	0.00043	0.21354	0.03738	0.02393	0.00232	0.14745	0.05342	0.26011	0	0	0.2214	0.34909	0.71024	0	0	0.04257	0.001	0.00221	0.02781	0	0.00385	0	0.05162	0.00472	0	0	0	0	0	0.00532	0.1533	0.16244	0.49282	0	0	0.12373	0.04616	0.09865	0.01495	0.69478	0.35175	0.00146	0.07478	0.09893	0.12723	0	0.16297	0.35114	0	0.86	0.21754	0.13204	0.02553	0.02918	0.28988	0	0.07446	0.01944	0	0	0.03307	0	0	0.09707	0.55423	0.21903	0.03041	0.00076	0.0396	0	0.00138	0.14587	0.03823	0.04356	0.48674	0.00104	0	0.37365	0.14589	0.31844	0	0.05292	0	0	0.19126	0.55549	0.30204	0.01772	0.48643	0.34428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Pseudoramibacter|s__Pseudoramibacter_alactolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae	0	0	0	0.06087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02124	0	0	0	0	0	0	0	0	0	0.00066	0.00624	0	0	0	0	0	0	0	0	0	0	0.02503	0	0	0	0	0	0	0.07364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01118	0.03756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	0.60885	0.04678	0.18639	0	0	0.00236	0.02562	0.11058	0.07328	0.06281	0.10794	0	0.03042	0	0	0.0123	0.00639	0.0088	0.0105	0.09456	0	0.0392	0.39553	0.19445	0.09432	0.00589	0.03937	0.02581	0.04362	0.02877	0.01421	0	0	0	0.01219	0.02818	0	0	0	0	0.04539	0	0	0	0.00194	0	0	0	0.01423	0.00481	0.01039	0.00548	0.04108	0.00182	0	0	0.02422	0.01578	0.00756	0.23065	0.42503	0	0.02041	0	0	0	0	0	0.00302	0.00668	0	0.58145	0	0	0	0.00794	0	0.00524	0.0011	0.00697	0	0.02054	0.05264	0.01547	0	0	0	0.03338	0.06309	0	0	0.0165	0	0.00741	0	0.00784	0.00266	0.00103	0	0	0	0.027	0	0	0	0	0	0	0	0	0	0.04841	0	0	0.05398	0	0	0	0	0.00873	0.03179	0.02997	0	0	0	0	0.05007	0	0.00492	0.682	0	0.13353	0.04252	0.00467	0.03525	0.0075	0	0	0	0.00743	0.00893	0.00262	0.0461	0.275	0.41613	0.00581	0.00255	0.00755	0.02298	0.03441	0.01546	0	0	0.00067	0.36191	0.66788	0.01971	0.04184	0	0.00408	0	0.02762	0.00424	0.00366	0.01102	0.01396	0.03579	0.17015	0.05385	0	0.03383	0.01969	0.02272	0.02637	0	0.01486	0.02385	0	0.05839	0.02043	0	0.17306	0.01971	0	0	0	0	0.09847	0	0	0	0.01639	0.0009	0.01427	0.00549	0.02274	0.29262	0.29692	0	0.01585	0.00353	0.03177	0.02968	0.00861	0.00114	0	0.02552	0	0	0.01535	0.00139	0.00855	0.20771	0.05809	0.00553	0.0423	0.01489	0.01006	0.00945
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_sp_3_2_56FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_unclassified	0	0	0	0.44784	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00306	0.00375	0	0	0	0	0	0	0	0	0	0	0	0	0.00942	0.1502	0	0	0	0	0.07178	0.0881	0	0	0	0.03616	0.12927	0	0	0.01312	0	0	0	0	0	0	0	0.11547	0	0	0	0	0	0	0.02604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08839	0	0	0	0	0	0	0	0	0.05996	0.00998	0.02397	0	0	0	0	0	0	0	0	0	0	0	1.20244	0.03973	0	0	0	0.02571	0	0.09205	0.25979	0.21589	0	0	0	0	0	0	0	0.00543	0.01294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01338	0.10547	0.06029	0	0	0	0	0	0	0	0	0	0	0	0.00255	0	0	0	0	0	0	0.06411	0	0	0	0	0	0	0	0	0	0	0	0	0.00843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03048	0	0	0	0	0	0.01685	0	0	0	0.00447	0	0	0	0	0	0	0	0	0	0.02731	0	0	0	0	0	0	0	0	0	0	0.00106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01003	0.03435	0.00984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00686	0	0	0	0.01085	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	0	0	0	0	0	0.04047	0	0	0.00142	0	0	0	0	0	0	0.0109	0.00647	0.00035	0	0	0	0	0.00092	0.00339	0	0	0	0	0	0	0	0.00512	0.09133	0.00593	0	0	0	0	0	0	0.00243	0	0.05074	0.01631	0	0	0.04683	0	0	0	0	0	0	0	0.24417	0	0	0	0	0	0	0.0196	0	0.00806	0.00687	0.01334	0.01399	0	0.00743	0.00356	0.0062	0	0	0	0.36918	0	0	0	0	0	0	0	0	0	0	0	0	0.04908	0	0	0.01708	0	0	0	0	0.00736	0.02796	0	0	0.07158	0.00067	0	0	0	0.0291	0	0.02504	0.02954	0.12765	0	0	0.07811	0	0	0.01461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00907	0	0	0	0	0	0	0	0	0.00059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03548	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03223	0	0	0	0	0	0	0	0.05029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
